item	entity
1800018914	1800018914
1800019578	1800019578
1800169808	1800169808
1800023786	1800023786
1800250488	1800250488
1800309911	1800309911
1800245686	1800245686
1800019031	1800019031
1800419885	1800419885
1800354380	1800354380
1800063150	1800063150
1800245379	1800245379
1800241304	1800241304
1800350348	1800350348
1800025170	1800025170
1800342152	1800342152
1800020413	1800020413
1800252423	1800252423
1800245369	1800245369
1800270095	1800270095
1800256972	1800256972
1800020307	1800020307
1800352257	1800352257
1800373145	1800373145
1800242286	1800242286
1800066945	1800066945
1800068817	1800068817
1800354573	1800354573
1800072405	1800072405
1800295121	1800295121
1800074038	1800074038
1800402497	1800402497
1800334271	1800334271
1800078029	1800078029
1800249510	1800249510
1804149011	1804149011
1800231636	1800231636
1800028267	1800028267
1800238404	1800238404
1800050964	1800050964
1800242421	1800242421
1800244355	1800244355
1800229740	1800229740
1800238578	1800238578
1800234414	1800234414
1800238182	1800238182
1800230900	1800230900
1802838364	1802838364
1800075487	1800075487
1800078168	1800078168
1800075645	1800075645
1800046857	1800046857
1800044517	1800044517
1800415324	1800415324
1800053074	1800053074
1800081157	1800081157
1800082750	1800082750
1800249512	1800249512
1800241365	1800241365
1800020871	1800020871
1800262164	1800262164
1800231292	1800231292
1800375686	1800375686
1800244571	1800244571
1800231853	1800231853
1800249202	1800249202
1800218148	1800218148
1800120201	1800120201
1800060285	1800060285
1800250559	1800250559
1800247909	1800247909
1800230921	1800230921
1800244920	1800244920
1800231178	1800231178
1800245461	1800245461
1800420407	1800420407
1803242457	1803242457
1800059880	1800059880
1800085388	1800085388
1800133213	1800133213
1800238839	1800238839
1800260132	1800260132
1800239356	1800239356
1800255308	1800255308
1800319983	1800319983
1800247315	1800247315
1800242776	1800242776
1800245177	1800245177
1800252057	1800252057
1800249494	1800249494
1800238340	1800238340
1800237582	1800237582
1800068898	1800068898
1800245323	1800245323
1800351401	1800351401
1800240281	1800240281
1800071693	1800071693
1800063562	1800063562
1803242038	1803242038
1800065467	1800065467
1800066010	1800066010
1800021839	1800021839
1800036285	1800036285
1800085071	1800085071
1800247627	1800247627
1800099328	1800099328
1800100636	1800100636
1808439549	1808439549
1800102263	1800102263
1800072239	1800072239
1800247887	1800247887
1800234527	1800234527
1800252242	1800252242
1802827770	1802827770
1800259286	1800259286
1800246265	1800246265
1800234917	1800234917
1800080929	1800080929
1800242003	1800242003
1800095415	1800095415
1800019111	1800019111
1800102627	1800102627
1800139081	1800139081
1800412160	1800412160
1800060157	1800060157
1800245313	1800245313
1803242069	1803242069
1800108333	1800108333
1800267933	1800267933
1802831959	1802831959
1800239676	1800239676
1800361264	1800361264
1800354261	1800354261
1800127033	1800127033
1800080795	1800080795
1800084699	1800084699
1800085350	1800085350
1800352367	1800352367
1800341348	1800341348
1800070272	1800070272
1800113089	1800113089
1800026643	1800026643
1800019506	1800019506
1800019537	1800019537
1800351792	1800351792
1800351137	1800351137
1800413439	1800413439
1800025112	1800025112
1800126917	1800126917
1800094063	1800094063
1800082075	1800082075
1800022268	1800022268
1800354091	1800354091
1800060604	1800060604
1800018653	1800018653
1800354770	1800354770
1800419896	1800419896
1800046592	1800046592
1800081514	1800081514
1800097711	1800097711
1800212957	1800212957
1800201636	1800201636
1800051806	1800051806
1802819572	1802819572
1800099442	1800099442
1800100502	1800100502
1800024255	1800024255
1800201809	1800201809
1800190752	1800190752
1800021513	1800021513
1800193419	1800193419
1800101896	1800101896
1800096011	1800096011
1800095581	1800095581
1800023818	1800023818
1800073809	1800073809
1800184255	1800184255
1802760999	1802760999
1800054624	1800054624
1800082735	1800082735
1808534316	1808534316
1800085519	1800085519
1807881851	1807881851
1800104877	1800104877
1800057997	1800057997
1800192947	1800192947
1800060004	1800060004
1800127834	1800127834
1800024664	1800024664
1800364042	1800364042
1802816835	1802816835
1800101568	1800101568
1800081964	1800081964
1800153521	1800153521
1800103039	1800103039
1800187398	1800187398
1800192737	1800192737
1800205155	1800205155
1800236162	1800236162
1800353541	1800353541
1800193312	1800193312
1808692168	1808692168
1800120278	1800120278
1800063275	1800063275
1800186766	1800186766
1800025812	1800025812
1800020296	1800020296
1800110524	1800110524
1800110201	1800110201
1800110989	1800110989
1802814679	1802814679
1800066206	1800066206
1802824080	1802824080
1800201846	1800201846
1800194255	1800194255
1800205001	1800205001
1800064784	1800064784
1800090951	1800090951
1800349340	1800349340
1800202853	1800202853
1800106578	1800106578
1800107175	1800107175
1800353559	1800353559
1800092945	1800092945
1800092667	1800092667
1800093816	1800093816
1800090828	1800090828
1800020738	1800020738
1800259065	1800259065
1800030062	1800030062
1800096217	1800096217
1800195748	1800195748
1800195691	1800195691
1800353470	1800353470
1800353545	1800353545
1808738941	1808738941
1800068193	1800068193
1800353555	1800353555
1800351815	1800351815
1800070872	1800070872
1800071131	1800071131
1800103151	1800103151
1800018654	1800018654
1800075456	1800075456
1800141045	1800141045
1800193430	1800193430
1800219788	1800219788
1800074095	1800074095
1800352365	1800352365
1800195702	1800195702
1800362234	1800362234
1800192053	1800192053
1807828678	1807828678
1800099077	1800099077
1800019191	1800019191
1800110458	1800110458
1800387726	1800387726
1800080788	1800080788
1800196117	1800196117
1800292062	1800292062
1800189499	1800189499
1800190776	1800190776
1800212008	1800212008
1800393941	1800393941
1800420073	1800420073
1800077675	1800077675
1800307738	1800307738
1800196571	1800196571
1800106180	1800106180
1800019218	1800019218
1800360158	1800360158
1800412567	1800412567
1800105512	1800105512
1800018733	1800018733
1800385370	1800385370
1800125384	1800125384
1800018669	1800018669
1800192888	1800192888
1800218661	1800218661
1800026055	1800026055
1800353669	1800353669
1800107435	1800107435
1800182121	1800182121
1800084718	1800084718
1802820532	1802820532
1800128030	1800128030
1800129932	1800129932
1800195539	1800195539
1803242172	1803242172
1800264941	1800264941
1800019501	1800019501
1800266255	1800266255
1800420852	1800420852
1800285385	1800285385
1800185780	1800185780
1800202080	1800202080
1800195186	1800195186
1800023320	1800023320
1800256928	1800256928
1800266597	1800266597
1800276059	1800276059
1800088353	1800088353
1800268893	1800268893
1800263289	1800263289
1802815935	1802815935
1800268159	1800268159
1800287840	1800287840
1800354071	1800354071
1800071536	1800071536
1800256345	1800256345
1800123116	1800123116
1804671333	1804671333
1800088536	1800088536
1800395474	1800395474
1800258905	1800258905
1800338193	1800338193
1800158836	1800158836
1802818555	1802818555
1800127119	1800127119
1800123462	1800123462
1800124394	1800124394
1800197968	1800197968
1800195924	1800195924
1800195515	1800195515
1800197291	1800197291
1800195771	1800195771
1800201278	1800201278
1800361254	1800361254
1800220175	1800220175
1800259411	1800259411
1800254958	1800254958
1800260136	1800260136
1800253345	1800253345
1800268788	1800268788
1800255263	1800255263
1800201352	1800201352
1800257290	1800257290
1800379069	1800379069
1800334348	1800334348
1800019224	1800019224
1800131033	1800131033
1804126129	1804126129
1800031263	1800031263
1800093660	1800093660
1800098409	1800098409
1800156001	1800156001
1803248922	1803248922
1800182017	1800182017
1800018881	1800018881
1800259537	1800259537
1800353537	1800353537
1800018805	1800018805
1800300337	1800300337
1800268361	1800268361
1800258897	1800258897
1800191749	1800191749
1800025911	1800025911
1800244932	1800244932
1800351979	1800351979
1800268118	1800268118
1800136367	1800136367
1800025780	1800025780
1800098312	1800098312
1800552752	1800552752
1800099342	1800099342
1800268479	1800268479
1802813192	1802813192
1800101018	1800101018
1803454132	1803454132
1800026102	1800026102
1800197824	1800197824
1800021826	1800021826
1800417009	1800417009
1800218239	1800218239
1800413513	1800413513
1800130822	1800130822
1800194298	1800194298
1800263999	1800263999
1800201616	1800201616
1800198688	1800198688
1800194018	1800194018
1800018710	1800018710
1800265876	1800265876
1800257547	1800257547
1800022878	1800022878
1800261897	1800261897
1800259908	1800259908
1800261005	1800261005
1800307520	1800307520
1800262729	1800262729
1800019286	1800019286
1800267682	1800267682
1800019859	1800019859
1800020715	1800020715
1800020867	1800020867
1800113154	1800113154
1800227554	1800227554
1800115978	1800115978
1800196284	1800196284
1800201914	1800201914
1800268547	1800268547
1800019941	1800019941
1800024204	1800024204
1803248838	1803248838
1800192012	1800192012
1800309860	1800309860
1800024227	1800024227
1800265123	1800265123
1800286604	1800286604
1800020267	1800020267
1800363092	1800363092
1800037822	1800037822
1802823023	1802823023
1800138238	1800138238
1800258464	1800258464
1800026010	1800026010
1800267501	1800267501
1808626957	1808626957
1802837000	1802837000
1800149589	1800149589
1800026004	1800026004
